SKD BKK;108833505;;;;;;97421;Schweinfurt;Schultesstr. 19a;97405;Schweinfurt;Postfach 1662;;;;;108833505;;;
SKD BKK NETZ-PNWÜ;108891595;;;;;;97421;Schweinfurt;Schultesstr. 19a;97405;Schweinfurt;Postfach 1662;;;;;108833505;;;
SKD BKK/Ost;108823455;;;;;;97421;Schweinfurt;Schultesstr. 19a;97405;Schweinfurt;Postfach 1662;;;;;108823455;;;
Salus BKK;105330168;;;;;;63263;Neu-Isenburg;Siemensstr. 5a;63231;Neu-Isenburg;Postfach 1161;;;;;105330168;;;
Salus BKK Wahltarif;105392539;;;;;;63263;Neu-Isenburg;Siemensstr. 5a;63231;Neu-Isenburg;Postfach 1161;;;;;105330168;;;
Salus BKK/Ost;105321269;;;;;;63263;Neu-Isenburg;Siemensstr. 5a;63231;Neu-Isenburg;Postfach 1161;;;;;105321269;;;
Salus BKK/Ost Wahltarif;105392540;;;;;;63263;Neu-Isenburg;Siemensstr. 5a;63231;Neu-Isenburg;Postfach 1161;;;;;105321269;;;
See-KK/Ost;109919511;;;;;;44799;Bochum;Knappschaftstr. 1;;;;;;;;109919511;;;99751
See-KK/West;109919500;;;;;;44799;Bochum;Knappschaftstr. 1;;;;;;;;109919500;;;02751
Signal IDUNA IKK (ex BKK Ost);101534575;;;;;;20354;Hamburg;Neue Rabenstr. 15-19;;;;;;;;107202793;;;
Signal IDUNA IKK (ex BKK West);101534564;;;;;;20354;Hamburg;Neue Rabenstr. 15-19;;;;;;;;101500154;;;
Signal IDUNA IKK (ex BKK West);103529026;;;;;;44139;Dortmund;Rheinlanddamm 185;;;;;;;;101500154;;;
Signal-Iduna IKK (Ost);103500706;;;;;;44135;Dortmund;Burgwall 20;;;;;;;;107202793;;;
Signal-Iduna IKK (West);103500693;;;;;;44135;Dortmund;Burgwall 20;;;;;;;;101500154;;;18308
Südzucker-BKK;106936311;;;;;;68167;Mannheim;Joseph-Meyer-Str. 13-15;;;;;;;;106936311;;;
Südzucker-BKK/Ost;106928388;;;;;;68167;Mannheim;Joseph-Meyer-Str. 13-15;;;;;;;;106928388;;;
TBK Thüringer BKK;105928809;;;;;;99086;Erfurt;Stotternheimer Str. 9 a;99104;Erfurt;Postfach 900132;;;;;109737010;;;
TBK Thüringer BKK;105928810;;;;;;99086;Erfurt;Stotternheimer Str. 9a;99104;Erfurt;Postfach 900132;;;;;109723913;;;
TECHNIKER KRANKENKASSE;100177504;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;78605
TECHNIKER KRANKENKASSE;100577508;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;83605
TECHNIKER KRANKENKASSE;100977502;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;88605
TECHNIKER KRANKENKASSE;101377508;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;01605
TECHNIKER KRANKENKASSE;101575519;;;;;;22305;Hamburg;Bramfelder Str. 140;22236;Hamburg;Postfach 60 26 60;22291;Hamburg;;;101575519;;;74605
TECHNIKER KRANKENKASSE;101577500;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;02605
TECHNIKER KRANKENKASSE;101777502;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;17605
TECHNIKER KRANKENKASSE;103077509;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;05605
TECHNIKER KRANKENKASSE;103477503;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;20605
TECHNIKER KRANKENKASSE;104077501;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;38605
TECHNIKER KRANKENKASSE;105077504;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;93605
TECHNIKER KRANKENKASSE;105177505;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;46605
TECHNIKER KRANKENKASSE;106277508;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;48605
TECHNIKER KRANKENKASSE;106377509;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;47605
TECHNIKER KRANKENKASSE;106477500;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;49605
TECHNIKER KRANKENKASSE;106577501;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;50605
TECHNIKER KRANKENKASSE;106777503;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;55605
TECHNIKER KRANKENKASSE;107277500;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;98605
TECHNIKER KRANKENKASSE;107377501;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;60605
TECHNIKER KRANKENKASSE;107877506;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;62605
TECHNIKER KRANKENKASSE;108077500;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;61605
TECHNIKER KRANKENKASSE;108377013;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;
TECHNIKER KRANKENKASSE;108377503;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;71605
TECHNIKER KRANKENKASSE;109377505;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;73605
TECHNIKER KRANKENKASSE;109577006;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;
TECHNIKER KRANKENKASSE;109577507;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;72605
TECHNIKER KRANKENKASSE;109777509;;;;;;22305;Hamburg;Bramfelder Str. 140;;;;;;;;101575519;;;84605
TUI BKK;102137985;;;;;;30625;Hannover;Karl-Wiechert-Allee 4;;;;;;;;102137985;;;
TUI BKK/Ost;102192017;;;;;;30625;Hannover;Karl-Wiechert-Allee 4;;;;;;;;102192017;;;
VIACTIV Krankenkasse;103524407;;;;;;44789;Bochum;Universitätsstr. 43;;;;45064;Essen;;;104526376;;;
VIACTIV Krankenkasse;104526376;;;;;;44789;Bochum;Universitätsstr. 43;;;;45064;Essen;;;104526376;;;
VIACTIV Krankenkasse Ost;103524394;;;;;;44789;Bochum;Universitätsstr. 43;;;;45064;Essen;;;104526376;;;
VIACTIV Krankenkasse Ost;104529255;;;;;;44789;Bochum;Universitätsstr. 43;;;;45064;Essen;;;104526376;;;
Vaillant BKK;104926494;;;;;;42897;Remscheid;Bahnhofstr. 15;;;;;;;;106492393;;;
Vaillant BKK/OST;104921650;;;;;;42897;Remscheid;Bahnhofstr. 15;;;;;;;;106492406;;;
Vereinigte BKK;105330191;;;;;;60386;Frankfurt;Hanauer Landstr. 523;60343;Frankfurt;Postfach 610115;;;;;109723913;;;
Vereinigte BKK/Ost;105321236;;;;;;60386;Frankfurt;Hanauer Landstr. 523;60343;Frankfurt;Postfach 610115;;;;;109737010;;;
Vereinigte IKK (vorm. IKK BY);108303526;;;;;;81477;München;Meglinger Str. 7;;;;;;;;101500154;;;
Vereinigte IKK (vorm. IKK BY);108402081;;;;;;81477;München;Meglinger Str. 7;81455;München;Postfach 710548;;;;;101500154;;;63301
Vereinigte IKK (vorm. IKK BY);108403516;;;;;;81477;Muenchen;Meglinger Str. 7;81455;Muenchen;Postfach 710548;;;;;101500154;;;
Vereinigte IKK (vorm. IKK BY);108502048;;;;;;85072;Eichstätt;Bahnhofplatz 18;85066;Eichstätt;Postfach 1218;;;;;101500154;;;64303
Vereinigte IKK (vorm. IKK BY);108502071;;;;;;85049;Ingolstadt;Pfarrgasse 4;85020;Ingolstadt;Postfach 210545;;;;;101500154;;;64301
Vereinigte IKK (vorm. IKK BY);108502106;;;;;;86633;Neuburg;Sommerstr. 1;86619;Neuburg;Postfach 1449;;;;;101500154;;;64302
Vereinigte IKK (vorm. IKK BY);108602038;;;;;;96047;Bamberg;Schillerplatz 4;;;;;;;;101500154;;;
Vereinigte IKK (vorm. IKK BY);108602061;;;;;;95030;Hof/Saale;Jahnstr. 8;95015;Hof/Saale;Postfach 1608;;;;;101500154;;;65302
Vereinigte IKK (vorm. IKK BY);108702051;;;;;;91054;Erlangen;Friedrich-List-Str. 1;91010;Erlangen;Postfach 2040;;;;;101500154;;;
Vereinigte IKK (vorm. IKK BY);108702120;;;;;;90403;Nürnberg;Innere Laufergasse 24;90018;Nürnberg;Postfach 3642;;;;;101500154;;;66305
Vereinigte IKK (vorm. IKK BY);108702142;;;;;;91126;Schwabach;Reichenbacher Str. 20;91105;Schwabach;Postfach 1580;;;;;101500154;;;66302
Vereinigte IKK (vorm. IKK BY);108702175;;;;;;91054;Erlangen;Friedrich-List-Str. 1;91010;Erlangen;Postfach 2040;;;;;101500154;;;66304
Vereinigte IKK (vorm. IKK BY);108703508;;;;;;90419;Nürnberg;Bucher Straße 123;;;;;;;;101500154;;;66301
Vereinigte IKK (vorm. IKK BY);108802165;;;;;;97080;Würzburg;Berliner Platz 11;97008;Würzburg;Postfach 5880;;;;;101500154;;;67301
Vereinigte IKK (vorm. IKK BY);108902019;;;;;;92224;Amberg;Fuggerstr. 18;92205;Amberg;Postfach 1538;;;;;101500154;;;68303
Vereinigte IKK (vorm. IKK BY);108902111;;;;;;92318;Neumarkt;St.-Florian-Str. 1;92303;Neumarkt;Postfach 1307;;;;;101500154;;;68301
Vereinigte IKK (vorm. IKK BY);108902133;;;;;;93055;Regensburg;Ditthornstr. 4;93025;Regensburg;Postfach 120307;;;;;101500154;;;68305
Vereinigte IKK (vorm. IKK BY);108902155;;;;;;92421;Schwandorf;Naabuferstr. 5;92405;Schwandorf;Postfach 1480;;;;;101500154;;;68304
Vereinigte IKK (vorm. IKK BY);108902199;;;;;;93055;Regensburg;Ditthornstr. 4;93025;Regensburg;Postfach 120307;;;;;101500154;;;68305
Vereinigte IKK (vorm. IKK BY);109102024;;;;;;86152;Augsburg;Karolinenstr. 28;86035;Augsburg;Postfach 111049;;;;;101500154;;;70303
Vereinigte IKK (vorm. IKK BY);109102091;;;;;;89231;Neu-Ulm;Gartenstr. 17 1/2;89204;Neu-Ulm;Postfach 1409;;;;;101500154;;;70303
Vereinigte IKK (vorm. IKK BY);109102182;;;;;;86152;Augsburg;Karolinenstr. 28;;;;;;;;101500154;;;70303
Vereinigte IKK (vorm. IKK WL);102100540;;;;;;31785;Hameln;Hefe Hof 30;;;;31763;Hameln;;;101500154;;;09303
Vereinigte IKK (vorm. IKK WL);102700557;;;;;;27356;Rotenburg;Mittelweg 5;27343;Rotenburg;Postfach 1360;;;;;101500154;;;15301
Vereinigte IKK (vorm. IKK WL);103500740;;;;;;44789;Bochum;Universitätsstraße 68;;;;;;;;101500154;;;18301
Vereinigte IKK (vorm. IKK WL);103500784;;;;;;44135;Dortmund;Burgwall 20;;;;44127;Dortmund;;;101500154;;;18302
Vereinigte IKK (vorm. IKK WL);103500819;;;;;;58095;Hagen;Neumarktstraße 1c;58017;Hagen;Postfach 1729;;;;;101500154;;;18304
Vereinigte IKK (vorm. IKK WL);103500820;;;;;;59065;Hamm;Sedanstraße 13;59007;Hamm;Postfach 1709;;;;;101500154;;;18305
Vereinigte IKK (vorm. IKK WL);103500842;;;;;;44623;Herne;Bebelstraße 22;44603;Herne;Postfach 101309;;;;;101500154;;;18307
Vereinigte IKK (vorm. IKK WL);103500864;;;;;;58638;Iserlohn;Handwerkerstraße 4;58634;Iserlohn;Postfach 1751;;;;;101500154;;;18308
Vereinigte IKK (vorm. IKK WL);103500886;;;;;;59555;Soest;Klusetor 16;59528;Soest;Postfach 1820;;;;;101500154;;;18303
Vereinigte IKK (vorm. IKK WL);103500900;;;;;;58509;Lüdenscheid;Weststraße 28-32;58461;Lüdenscheid;Postfach 1109;;;;;101500154;;;18309
Vereinigte IKK (vorm. IKK WL);103500944;;;;;;59755;Arnsberg;Fresekenweg 2;59701;Arnsberg;Postfach 1120;;;;;101500154;;;18310
Vereinigte IKK (vorm. IKK WL);103500999;;;;;;57072;Siegen;Löhrtor 10-12;57069;Siegen;Postfach 101162;;;;;101500154;;;18311
Vereinigte IKK (vorm. IKK WL);103501013;;;;;;59423;Unna;Nordring 12;59404;Unna;Postfach 1451;;;;;101500154;;;18315
Vereinigte IKK (vorm. IKK WL);103501024;;;;;;58452;Witten;Kurt-Schumacher-Straße 16;58403;Witten;Postfach 1368;;;;;101500154;;;18314
Vereinigte IKK (vorm. IKK WL);103501046;;;;;;58638;Iserlohn;Handwerkerstraße 4;58634;Iserlohn;Postfach 1751;;;;;101500154;;;18308
Vereinigte IKK (vorm. IKK WL);103501068;;;;;;44135;Dortmund;Burgwall 20;;;;44127;Dortmund;;;101500154;;;18302
Vereinigte IKK (vorm. IKK WL);103700719;;;;;;59227;Ahlen;Bahnhofstraße 4/6;;;;59225;Ahlen;;;101500154;;;19301
Vereinigte IKK (vorm. IKK WL);103700720;;;;;;33647;Bielefeld;Artur-Ladebeck-Straße 220;33630;Bielefeld;Postfach 141049;;;;;101500154;;;19302
Vereinigte IKK (vorm. IKK WL);103700731;;;;;;46399;Bocholt;Europaplatz 17;46366;Bocholt;Postfach 1652;;;;;101500154;;;19303
Vereinigte IKK (vorm. IKK WL);103700753;;;;;;46236;Bottrop;Gladbecker Straße 24;46207;Bottrop;Postfach 100754;;;;;101500154;;;19304
Vereinigte IKK (vorm. IKK WL);103700764;;;;;;48653;Coesfeld;Südwall 2;;;;48651;Coesfeld;Postfach 4045;;101500154;;;19307
Vereinigte IKK (vorm. IKK WL);103700775;;;;;;32756;Detmold;Blomberger Straße 13;32709;Detmold;Postfach 1962;;;;;101500154;;;19308
Vereinigte IKK (vorm. IKK WL);103700797;;;;;;45891;Gelsenkirchen;Emscherstraße 44a;45801;Gelsenkirchen;Postfach 101352;;;;;101500154;;;19310
Vereinigte IKK (vorm. IKK WL);103700800;;;;;;33332;Guetersloh;Wiedenbrücker Straße 41;33326;Guetersloh;Postfach 2063;;;;;101500154;;;19312
Vereinigte IKK (vorm. IKK WL);103700833;;;;;;32052;Herford;Fürstenaustraße 4;32045;Herford;Postfach 1953;;;;;101500154;;;19314
Vereinigte IKK (vorm. IKK WL);103700855;;;;;;37671;Höxter;Moellingerstr. 17;37669;Höxter;Postfach 100143;;;;;101500154;;;19315
Vereinigte IKK (vorm. IKK WL);103700877;;;;;;32756;Detmold;Blomberger Straße 13;32709;Detmold;Postfach 1962;;;;;101500154;;;19305
Vereinigte IKK (vorm. IKK WL);103700899;;;;;;32312;Lübbecke;Niederwall 7;32292;Lübbecke;Postfach 1255;;;;;101500154;;;19316
Vereinigte IKK (vorm. IKK WL);103700924;;;;;;32427;Minden;Ringstraße 52;32377;Minden;Postfach 2040;;;;;101500154;;;19318
Vereinigte IKK (vorm. IKK WL);103700935;;;;;;48145;Münster;Schaumburgstraße 16-18;48022;Münster;Postfach 4040;;;;;101500154;;;19319
Vereinigte IKK (vorm. IKK WL);103700957;;;;;;33100;Paderborn;Klingenderstraße 24-26;33041;Paderborn;Postfach 1160;;;;;101500154;;;19320
Vereinigte IKK (vorm. IKK WL);103700968;;;;;;45657;Recklinghausen;Herzogenwall 4;;;;45655;Recklinghausen;;;101500154;;;19321
Vereinigte IKK (vorm. IKK WL);103700979;;;;;;48683;Ahaus;Hindenburgallee 17;;;;48662;Ahaus;;;101500154;;;19307
Vereinigte IKK (vorm. IKK WL);103700980;;;;;;48431;Rheine;Hoerstkamp 17;48405;Rheine;Postfach 1565;;;;;101500154;;;19322
Vereinigte IKK (vorm. IKK WL);103701004;;;;;;49479;Ibbenbüren;Wilhelmstraße 243;49463;Ibbenbüren;Postfach 1345;;;;;101500154;;;19323
Vereinigte IKK (vorm. IKK WL);103701059;;;;;;33607;Bielefeld;Meisenstr. 92;33630;Bielefeld;Postfach 141049;;;;;101500154;;;19302
Vereinigte IKK (vorm. IKK WL);103701071;;;;;;48653;Coesfeld;Südwall 2;;;;48651;Coesfeld;;;101500154;;;19307
WMF Betriebskrankenkasse;108036441;;;;;;73312;Geislingen;Eberhardstraße;73304;Geislingen;Postfach 1412;;;;;108036441;;;
WMF Betriebskrankenkasse/OST;108021400;;;;;;73312;Geislingen;Eberhardstr.;73304;Geislingen;Postfach 1412;;;;;108021400;;;
Wieland BKK;107836243;;;;;;89079;Ulm;Graf-Arco-Str. 34;89070;Ulm;Postfach 4240;;;;;107832012;;;
atlas BKK ahlmann Wahltarif;103192656;;;;;;28217;Bremen;Am Kaffee-Quartier 3;28362;Bremen;Postfach 286212;;;;;103121013;;;
energie BKK (ex E.ON BKK);104525057;;;;;;96052;Bamberg;Benzstr. 9;;;;45117;Essen;;;102129930;;;
energie-BKK;102129930;;;;;;;;;30134;Hannover;;;;;;102129930;;;
energie-BKK;102129941;;;;;;30159;Hannover;Lange Laube 6;30006;Hannover;Postfach 680;;;;;102129930;;;
energie-BKK;102129952;;;;;;24768;Rendsburg;Kieler Str. 47;24756;Rendsburg;Postfach 220;;;;;102129930;;;
energie-BKK;102129963;;;;;;34131;Kassel;Monteverdistr. 2;34004;Kassel;Postfach 100480;;;;;102129930;;;
energie-BKK;102131455;;;;;;45896;Gelsenkirchen;Bergmannsglückstr. 41-43;45801;Gelsenkirchen;Postfach 100114;;;;;102129930;;;
energie-BKK;102131466;;;;;;20099;Hamburg;Steindamm 96;20003;Hamburg;Postfach 100515;;;;;102129930;;;
energie-BKK;102132070;;;;;;34131;Kassel;Monteverdistr. 2;34004;Kassel;Postfach 100480;;;;;102129930;;;
energie-BKK;102132081;;;;;;58095;Hagen;Körner Straße 40;58041;Hagen;Postfach 4127;;;;;102129930;;;
energie-BKK;102132218;;;;;;14467;Potsdam;Am Kanal 2-3;14402;Potsdam;Postfach 600237;;;;;102129930;;;
energie-BKK;102136746;;;;;;20099;Hamburg;Steindamm 96;20003;Hamburg;Postfach 100515;;;;;102129930;;;
energie-BKK;102137462;;;;;;80687;München;Elsenheimer Straße 57;80004;München;Postfach 200441;;;;;102129930;;;
energie-BKK NETZ-PNWÜ;108891619;;;;;;80687;München;Elsenheimer Straße 57;80004;München;Postfach 200441;;;;;102129930;;;
energie-BKK OST;102129974;;;;;;30159;Hannover;Lange Laube 6;30006;Hannover;Postfach 680;;;;;102129930;;;
ktpBKK;104525035;;;;;;45138;Essen;Kurfürstenstr. 58;;;;;;;;104491707;;;
ktpBKK/Ost;104528744;;;;;;45138;Essen;Kurfürstenstr. 58;;;;;;;;104491718;;;
mhplus BKK;108035612;;;;;;71636;Ludwigsburg;Franckstr. 8;;;;71632;Ludwigsburg;;;108035612;;;
mhplus BKK NETZ-PNWÜ;108891631;;;;;;71636;Ludwigsburg;Franckstr. 8;;;;71632;Ludwigsburg;;;108035612;;;
mhplus BKK PERSONALKASSE;108092177;;;;;;71636;Ludwigsburg;Franckstr. 8;;;;71632;Ludwigsburg;;;108035612;;;
mhplus BKK PERSONALKASSE/Ost;108092202;;;;;;71636;Ludwigsburg;Franckstr. 8;;;;71632;Ludwigsburg;;;108034508;;;
mhplus BKK/OST;108034508;;;;;;71636;Ludwigsburg;Franckstr. 8;;;;71632;Ludwigsburg;;;108034508;;;
pronova BKK;106492393;;;;;;67063;Ludwigshafen;Brunckstr. 47;67002;Ludwigshafen;Postfach 210227;;;;;106492393;;;
pronova BKK/Ost;106492406;;;;;;67063;Ludwigshafen;Brunckstr. 47;67002;Ludwigshafen;Postfach 210227;;;;;106492406;;;
vivida BKK;103121013;;;;;;28217;Bremen;Am Kaffee-Quartier 3;28362;Bremen;Postfach 286212;;;;;107536262;;;
vivida BKK;107536262;;;;;;78056;Villingen-Schwenningen;Spittelstr. 50;;;;78044;Villingen-Schwenningen;;;107536262;;;
vivida BKK;107538890;;;;;;78056;Villingen-Schwenningen;Spittelstr. 50;;;;78044;Villingen-Schwenningen;;;107538890;;;
